,identifier
2942,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70363
2943,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71586
2944,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3006523
2945,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5652070
2946,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799244
2947,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70340
2948,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71689
2949,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-54125
2950,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70839
2951,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70890
2952,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508309
2953,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508381
2954,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693129
2955,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693133
2956,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70019
2957,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70699
2958,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70704
2959,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70730
2960,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70770
2961,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70797
2962,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70827
2963,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70856
2964,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70872
2965,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70883
2966,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9672776
2967,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-204219
2968,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5362725
2969,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-549205
2970,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-203947
2971,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9632658
2972,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-204219
2973,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-203947
2974,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-453132
2975,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-453340
2976,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70356
2977,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71586
2978,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71520
2979,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5357562
2980,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71534
2981,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71545
2982,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
2983,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
2984,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
2985,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-175994
2986,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5216224
2987,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786247
2988,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70897
2989,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70901
2990,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70904
2991,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70908
2992,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8876689
2993,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-977300
2994,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
2995,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
2996,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
2997,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
2998,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
2999,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3000,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5682046
3001,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693527
3002,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6800803
3003,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
3004,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
3005,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3006,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-61459
3007,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
3008,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
3009,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3010,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381325
3011,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-480310
3012,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202072
3013,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6805654
3014,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
3015,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
3016,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3017,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799448
3018,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
3019,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
3020,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3021,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8949896
3022,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-61459
3023,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202074
3024,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69253
3025,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-177750
3026,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-182558
3027,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187904
3028,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187926
3029,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187952
3030,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69221
3031,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
3032,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
3033,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3034,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5682046
3035,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6799375
3036,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6798368
3037,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1500585
3038,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693527
3039,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6801235
3040,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
3041,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222161
3042,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3043,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6797095
3044,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-912443
3045,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683773
3046,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693527
3047,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113838
3048,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3049,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
3050,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69593
3051,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69261
3052,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69221
3053,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187967
3054,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170160
3055,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
3056,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176269
3057,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2993789
3058,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187952
3059,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-59544
3060,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693527
3061,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5683784
3062,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5684073
3063,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5685963
3064,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5685989
3065,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5687751
3066,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-61459
3067,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202074
3068,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-177750
3069,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-143487
3070,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-182558
3071,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8949896
3072,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69253
3073,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69221
3074,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-182558
3075,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-143487
3076,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5682046
3077,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-349439
3078,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693527
3079,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
3080,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68507
3081,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68388
3082,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-53787
3083,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-54745
3084,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68450
3085,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187967
3086,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-54745
3087,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174191
3088,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174244
3089,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-177750
3090,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
3091,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187967
3092,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68507
3093,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68889
3094,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3000318
3095,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3002800
3096,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4088136
3097,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157412
3098,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3000318
3099,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174254
3100,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2574832
3101,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1168601
3102,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324
3103,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3002804
3104,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69261
3105,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2245219
3106,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3002800
3107,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170160
3108,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-417142
3109,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1268261
3110,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806157
3111,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806167
3112,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806214
3113,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806223
3114,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806229
3115,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806245
3116,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-199420
3117,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2316432
3118,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6811526
3119,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8857936
3120,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351917
3121,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806157
3122,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806167
3123,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806214
3124,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806223
3125,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806229
3126,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806245
3127,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-199420
3128,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2316432
3129,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74693
3130,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806233
3131,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806163
3132,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806186
3133,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806189
3134,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806173
3135,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806281
3136,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809318
3137,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809791
3138,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-201711
3139,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187952
3140,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
3141,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8939693
3142,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174109
3143,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68542
3144,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-177750
3145,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6813908
3146,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1183123
3147,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6811355
3148,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814654
3149,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814660
3150,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8847526
3151,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3006223
3152,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-195662
3153,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-195697
3154,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196414
3155,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196423
3156,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-195662
3157,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-195697
3158,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196414
3159,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196423
3160,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3006223
3161,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2316432
3162,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74693
3163,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806157
3164,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1806233
3165,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-199420
3166,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-199450
3167,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6789317
3168,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814175
3169,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8847680
3170,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8849629
3171,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8849785
3172,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8849787
3173,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8934797
3174,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174181
3175,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
3176,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848491
3177,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1498746
3178,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1498821
3179,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814136
3180,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814769
3181,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814775
3182,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6814799
3183,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8847905
3184,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8949896
3185,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187967
3186,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68507
3187,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1362456
3188,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6807788
3189,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2193131
3190,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-508581
3191,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848479
3192,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8849239
3193,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6806371
3194,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-159860
3195,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2980944
